sample,image_name,label,env_split,mean_activation,max_activation,spread_variance,contrast,homogeneity,energy,correlation,num_activation_clusters,avg_cluster_size,cluster_connectivity_normalized,center_of_mass_x,center_of_mass_y,normalized_moment_skewness,normalized_moment_kurtosis,radial_mean_activation_1_5px,radial_mean_activation_6_10px,radial_mean_activation_11_15px,radial_mean_activation_16_20px,radial_mean_activation_21_25px,radial_mean_activation_26_30px,radial_mean_activation_31_35px,radial_mean_activation_36_40px,radial_mean_activation_41_45px,radial_mean_activation_46_50px,radial_mean_activation_51_55px,radial_mean_activation_56_60px,radial_mean_activation_61_65px,radial_mean_activation_66_70px,radial_mean_activation_71_75px,radial_mean_activation_76_80px,radial_mean_activation_81_85px,radial_mean_activation_86_90px,radial_mean_activation_91_95px,radial_mean_activation_96_100px,radial_mean_activation_101_105px,radial_mean_activation_106_110px,radial_mean_activation_111_115px,radial_mean_activation_116_120px,radial_mean_activation_121_125px,radial_mean_activation_126_130px,radial_mean_activation_131_135px,radial_mean_activation_136_140px,radial_mean_activation_141_145px,radial_mean_activation_146_150px,radial_mean_activation_151_155px
RR3_BRN_GC_G8,original_resized/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_D1.npy,0,original_resized,0.5576094468358201,1.0,0.009787843124097362,0.34840426964960225,0.27230880584237016,0.010578772163859315,0.3605470464967766,3,0.18116916378537584,0.5480503530856617,0.5261958765524204,0.4030068510207565,0.3961001733895427,0.32169486363766225,0.0696798493408663,0.06398834656308057,0.059891491332539376,0.0594429614508911,0.06083086053412462,0.06617539956832054,0.07603275048883429,0.09496361988815194,0.15089860619068557,0.2178760118268625,0.30275902466732546,0.39060922877543647,0.4672507881842006,0.6187983516069681,0.7246842611995242,0.7272559292607719,0.6970007416439356,0.6705153158101839,0.6475947597289262,0.6284847203086532,0.6173808249558184,0.6083334870423314,0.6060314923999556,0.6001800730681103,0.5713696640611886,0.5391054827202925,0.5060791012656689,0.47478774878625873,0.44817183814189804,0.4364052839157466,0.4365269461077845
RR3_BRN_FLT_F2,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,rotate_90_transform,0.10783524782364157,1.0,0.5411552705327479,0.7230762599076456,0.415697796165998,0.6839158613687242,0.6018173641250542,1,0.87322320399539,0.7950568007368743,0.1707833177764002,0.5486613970294514,0.815840938469675,0.47118648635047156,0.6570150659133711,0.6635281202499578,0.6685854174937145,0.6716554133626442,0.6644266015011346,0.6542658139011376,0.6392600147636408,0.6096631153386272,0.5863567014041531,0.5603164601274242,0.528072469513458,0.44482797293424214,0.3036060218539104,0.2974854474440225,0.28929036642691275,0.24775667799715906,0.1978492325870803,0.15518894208804185,0.11826023368279207,0.08701303234576065,0.06509435051959203,0.049637554182421835,0.03687867234352404,0.015516873192776299,0.005802115035141111,0.0009859502095144195,1.8237303797006653e-05,0.0,0.0,0.0,0.0
RR3_BRN_FLT_F2,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,rotate_90_transform,0.08093494973346266,0.0,0.5521712611938915,0.9938951123180796,0.548477542866096,0.7726210221817542,0.44720257987387413,1,0.8356703803303881,0.7330365366902056,1.0,0.34596948616151546,0.8644997805666408,0.5948497611775652,0.9729872881355932,0.9158714744131059,0.8575360592827841,0.7981962000471069,0.7300972722512258,0.6619393794939022,0.5947831378935328,0.5317876924231781,0.48324067130407805,0.4285945098799541,0.3578625990331877,0.2368004585726925,0.06715076159485434,0.094857917558829,0.13047705348209393,0.14925453572569686,0.14682978643168706,0.13824238566950386,0.12474273506828587,0.10879041680098724,0.09290474852053919,0.07767776445633126,0.06991029621464183,0.056099686603602615,0.042862668680985844,0.03837299612595979,0.040784690391372544,0.044603456604144325,0.04787016875340229,0.04942906842567556,0.04940119760479042
RR3_BRN_FLT_F7,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_C1.npy,1,rotate_90_transform,0.3113430781402203,1.0,0.8543402394592238,0.9544423430267962,0.4176953836287318,0.5042283943603937,0.6472360707452935,1,0.9428543987706494,0.9072766349401289,0.8892462072299638,0.7246451033966057,0.6531172987684764,0.10435238476984376,0.8816501883239172,0.8885745651072453,0.8953685324864364,0.9009774672214806,0.894944381853092,0.886902633774282,0.8752246947250977,0.8551497831134085,0.8366062424038685,0.8159727271258463,0.790715287351561,0.699641117023265,0.5323377100241834,0.46401403070831393,0.4284797341941817,0.36605702715083666,0.30455168252611464,0.25571421403313255,0.21400303083959774,0.18007921662193876,0.15838797488093082,0.14148482892188508,0.1248814231247661,0.11107391653151566,0.09196534787146309,0.07575074062533428,0.060967306593393236,0.04845959244492112,0.036790056251134094,0.03213750581265177,0.029840319361277446
RR3_BRN_FLT_F7,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_D1.npy,1,rotate_90_transform,0.33012772638880655,1.0,0.6431834550785424,0.6585142438398828,0.041795808135491,0.2840857936754797,0.6950635249374955,1,0.930080676142912,0.8880871968068773,0.594597253204467,0.3554259284246508,0.5939093982107502,0.04673970870722055,0.9953507532956687,0.9812320553960481,0.9678576154558689,0.9538058412499019,0.9289023945159398,0.903249513367497,0.8774054309912489,0.8555411977287228,0.843448579038556,0.835409497035206,0.8300386369956629,0.7641465937270246,0.6234505374846478,0.5629283723732771,0.52152592928206,0.43446728079731756,0.34817982979900197,0.27956668365635756,0.22209293501631547,0.17556809898587117,0.14495443222202115,0.12334040394724705,0.10786500945581051,0.07611550071278922,0.05674395521788948,0.04597690458141298,0.04204914345463167,0.039740304397304804,0.03800353837778987,0.03747653410950175,0.037425149700598806
RR3_BRN_GC_G7,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_A1.npy,0,rotate_90_transform,0.2889387889577278,1.0,0.5590787406812913,0.5468804724417935,0.2763802449113506,0.3498193309017691,0.7171175143050732,1,0.7467345370726086,0.5953331286459933,0.06877323683110492,0.46674818457394607,0.6374571173893295,0.23620323073488242,0.6276483050847458,0.6243033271406858,0.6228397512240307,0.6229488890633588,0.6175756517875561,0.6138124180669766,0.6110231428523129,0.6012503820313884,0.5988570246437901,0.5936535634078166,0.5826435278594633,0.5217697416790241,0.40236012104483476,0.4108339878845264,0.431797587359121,0.40709317052326854,0.3683079205058264,0.33502526006111005,0.3047120587403389,0.2764963995244538,0.2530080123824228,0.23350179839527802,0.21471263437869761,0.16656181642935883,0.12653354644246417,0.09431636909883222,0.06556310715023891,0.037275979794175684,0.01317818907639267,0.0006027935173862873,0.0
RR3_BRN_GC_G7,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_B1.npy,0,rotate_90_transform,0.38222186170931244,1.0,0.943729574717186,0.7483740954474677,0.4169336290910428,0.3216458748581955,0.7736531979653591,1,0.9494813676527084,0.9180227202947497,0.22478945516424242,0.4359889003551165,0.621982767510312,0.04670130011932905,0.9127824858757063,0.9180881607836515,0.9241630276564774,0.9297028342623851,0.9242133324870279,0.9173320621300602,0.9081442328823475,0.8938837444974077,0.8833027333143699,0.8754894199128602,0.8693679034844297,0.7999040486485813,0.6531419744489039,0.5921948805130247,0.5596033678805384,0.48076960091773124,0.40122622654079676,0.33774273030494295,0.28331451514614947,0.23659035889770214,0.20310099606118825,0.17712441206308216,0.157718874202324,0.10138344597519378,0.05888234478429999,0.03348975216374215,0.020893871050103957,0.011249109650164152,0.0034589911086917078,0.00010333603155193496,0.0
RR3_BRN_FLT_F1,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_C1.npy,1,rotate_90_transform,0.1264769614383799,1.0,0.6537200441420442,0.9170155558788505,0.4976743111967121,0.7024081910071953,0.5611823490428378,1,0.913465232424126,0.8589192508443353,0.0,0.5539181187062727,0.7971710537259804,0.36233024225873883,0.7440560263653485,0.7204652930248269,0.694481937276697,0.6662773808589149,0.6283025754137641,0.5879579973251766,0.5461814575432626,0.5052251170222464,0.48142018566884753,0.45879717146257787,0.4336869634161495,0.36890179316876226,0.2594930297927297,0.2914707496314788,0.3101744350682448,0.28833857512963335,0.2503519666134526,0.21422063534401486,0.1791184809928644,0.14578076009354868,0.12006252815499589,0.0982643179931753,0.08269738372387009,0.049303659754246436,0.021194140958553195,0.006915603592207273,0.003021313329037435,0.001473682486921068,0.0003175467247323535,0.0,0.0
RR3_BRN_FLT_F1,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_D1.npy,1,rotate_90_transform,0.07603104111443276,1.0,0.6235471035470167,1.0,0.3878427086010461,0.8016108092887797,0.49588272111964216,1,0.8643872454859778,0.7803193122505374,0.38796053269453856,0.6272082396304368,0.870785242761918,0.5588106152351828,0.9801671374764596,0.949818442830603,0.919081646155882,0.8876207113134961,0.8465145432329932,0.8049431268952186,0.7644861182330965,0.7243529594698208,0.6867575185539552,0.6380635397648629,0.5690052009064608,0.42832309436877725,0.21317058965041336,0.15706538697425199,0.12514394668781026,0.09573047029884008,0.06870262592234108,0.04819086201113924,0.032242338391631396,0.020779476776060072,0.014829260404353867,0.01171078114912847,0.010303293858274085,0.005708085396189607,0.0017041432210131442,6.976062803168063e-05,0.0,0.0,0.0,0.0,0.0
RR3_BRN_GC_G9,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_A1.npy,0,rotate_90_transform,0.6713096600228265,1.0,0.17194804694137056,0.6464984454897653,0.02566754160935214,0.003739010134992754,0.30216802041559276,2,0.3272185939300807,0.5805956401596561,0.5990701736837212,0.2802731323421339,0.37743352603869956,0.18846850469419268,0.15071798493408664,0.14115014355683164,0.1339288077279344,0.1312809138729685,0.1306828099462067,0.13498589758868634,0.1465432230943915,0.17279078620719235,0.2356753122494893,0.3112468292052413,0.407836269074428,0.5048100287854054,0.5841869357677357,0.7146892047471999,0.807767457665515,0.7924633619611119,0.7478190640202129,0.711491281119524,0.6822792465673098,0.6606313100720916,0.6508876764861025,0.6459264041316978,0.652113146104914,0.6728470590951328,0.6734285026164254,0.6731482041288991,0.6763364904132574,0.6795559303439411,0.6846307385229542,0.6881490794481856,0.6929141716566867
RR3_BRN_GC_G9,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_B1.npy,0,rotate_90_transform,0.6594780670377725,1.0,0.377985490835122,0.629051290755379,0.07440324648650742,0.005175335557855737,0.545607875127871,2,0.3954091432961967,0.7981271108381944,0.48285006623423565,0.25360676638972834,0.4261753369530999,0.13868946450567926,0.049729284369114876,0.05151156899172438,0.053142781527061006,0.05581180811808117,0.05747472984338056,0.06009745891762337,0.0617537176763607,0.05372031549090364,0.07649142768482842,0.10807899654780567,0.15295043459224072,0.2053234308215679,0.2581572316691777,0.4563530918129096,0.6276264371070962,0.7000742962070438,0.7217578218294722,0.7354282590496514,0.743312261562837,0.7482110554208358,0.7516912248818934,0.7522346214147374,0.7779977953297398,0.8053046524647501,0.7891204869397674,0.7638835276554383,0.7340089241206581,0.7030038561358408,0.678279804028307,0.6669307476361883,0.6718562874251498
RR3_BRN_GC_G8,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_C1.npy,0,rotate_90_transform,0.7077070711907383,1.0,0.22332145564354633,0.4362974098680419,0.20377496721946975,0.01194325990358637,0.5568776459326727,2,0.4419419900115252,0.9355234878722751,0.30278151296227773,0.340822541620198,0.34103976833431354,0.01698578947394158,0.009710451977401127,0.0290491471035298,0.04939790922323674,0.07229920703462353,0.09477300496675606,0.1191951694275613,0.14366374962668277,0.16465150694626896,0.21907372449639273,0.2891064686905896,0.3839973019188328,0.48450447980660205,0.5726522240089137,0.7300003227923691,0.8507768401578223,0.8499447590377678,0.8128417532965445,0.7821349439208158,0.7569211452802377,0.7372607639537677,0.7257501260958791,0.7179359955731808,0.718771048027427,0.710399796840641,0.6807048657485458,0.6457694829807321,0.607679120718793,0.5682847154564732,0.5355992560333878,0.5183852022802817,0.5224550898203593
RR3_BRN_GC_G8,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_D1.npy,0,rotate_90_transform,0.8306101307780429,1.0,0.2583570427112658,0.5481628760325237,0.1973247401899736,0.0026376095653391773,0.4948542582681057,2,0.37620053784095275,0.7311943506294134,0.33970709905477103,0.4087671587017303,0.3202422591864161,0.18578940256988863,0.045021186440677964,0.07220064178348252,0.09812094746592565,0.12386158436052444,0.14540852758691825,0.16550801784981267,0.18192524638938823,0.19325694492849982,0.24004034030668986,0.3064859246333726,0.4041264074694247,0.5112960909170208,0.6089720052165765,0.77141458375924,0.9043014102055843,0.9109677369683296,0.8819686246904578,0.8599459675012743,0.844199207566521,0.8350495565881413,0.8330432807260043,0.8325574103107994,0.8433935740941131,0.8311757270738702,0.7949299002328144,0.7532287544007329,0.7088353657795232,0.66420507110518,0.6276878062057702,0.6110087318946661,0.6165668662674652
RR3_BRN_FLT_F2,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,vertical_flip_transform,0.048843801746804194,1.0,0.5433547074663828,0.30217846962912676,0.8532880880627449,0.7561941880525307,0.8575431920905885,1,0.8097387629658087,0.6928154743629105,0.42867573463197295,0.8135555734211244,0.9215896114648715,0.750513616379509,0.8759416195856874,0.8470697517311265,0.8160116448326056,0.782160241815184,0.7373411193449595,0.6897469510983991,0.6394459690188942,0.5887572854055967,0.5494039461094877,0.5033148605927433,0.44300599376364574,0.3256800707796982,0.15003988401980273,0.13736967258094024,0.13103396197919615,0.11542858902648867,0.09491156838837003,0.07651434924642357,0.06073636984521561,0.04827532396066683,0.04020822183634103,0.034071751360324636,0.02450622465387688,0.010186825808164468,0.003098110481028178,0.000297645346268504,0.0,0.0,0.0,0.0,0.0
RR3_BRN_FLT_F2,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,vertical_flip_transform,0.07266117845317571,1.0,0.6721089553655578,0.31377398444950944,0.92490303636207,0.8775396061056966,0.8948991023064536,1,0.8254898194391088,0.722136935830519,0.7448158507937683,0.1087084647906662,0.9015264846419211,0.6484168494672155,0.8731756120527308,0.8467741935483871,0.8178642318380311,0.7849964669859464,0.7400228502515114,0.6910380169228937,0.6384823878780367,0.575492083237267,0.5211657314266507,0.4649637277236521,0.3987598293581999,0.28376677590998023,0.11870243988908447,0.14496605300250698,0.17005059372109266,0.16533023316690465,0.14201224341005367,0.11895600550360351,0.09732490462513482,0.07707707502171372,0.06109393469196028,0.050155860924098496,0.03961124988622688,0.03857142032632472,0.03553886687247754,0.028922756381934787,0.01938625393621807,0.010847940528724528,0.0032775358374160773,8.611335962661246e-05,0.0
RR3_BRN_FLT_F7,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_C1.npy,1,vertical_flip_transform,0.31344957730655404,1.0,0.9569861347021268,0.2687389877632834,0.7341722712041208,0.6115506565555179,0.9831889517586205,1,0.9779101037264696,0.961314092723365,0.28308506270461864,0.24449383711566974,0.6358420701896985,0.03232543726988668,0.8664665725047082,0.8762877892247931,0.8861452957522826,0.8946082279971735,0.8913184912486711,0.885743984957428,0.8761544660013637,0.8541846511852356,0.832468775051072,0.8098061708647719,0.7830884745782769,0.6914042542586201,0.5235505640739943,0.47036228063568586,0.44634800173679945,0.385193112395148,0.32165348886905587,0.2712109248113748,0.22894566794599677,0.19328404025304968,0.1679212083642958,0.14974084662916165,0.13360504040209947,0.09622365998510934,0.07073106649442777,0.051497295612986646,0.03578766915099272,0.020492373693130183,0.007394302304481945,0.0003272307665811274,0.0
RR3_BRN_FLT_F7,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_D1.npy,1,vertical_flip_transform,0.3429303815425649,1.0,1.0,0.531642500363707,0.611771096064518,0.4759464117317317,0.8815890079556539,1,1.0,0.9999999999999998,0.6512320376505254,0.5288065327144147,0.6344597773336995,0.016479417247222128,0.9712806026365349,0.9797542644823509,0.9891359004896123,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0,0.9243230445239194,0.7555742665771913,0.6370361204661122,0.5503766211700741,0.43033287010482313,0.32590222870287744,0.24672992465556265,0.1835037701528987,0.1342185828478971,0.10490214574758493,0.08547818869316609,0.06183998948230702,0.031030860599204676,0.009921981622986593,0.0008603810790573944,0.0,0.0,0.0,0.0,0.0
RR3_BRN_GC_G7,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_A1.npy,0,vertical_flip_transform,0.3535012910570802,1.0,0.7449547484419424,0.47225320466191434,0.6533602707448767,0.39440425182067085,0.8356547799289729,2,0.39363234729158664,0.8124040528093337,0.5972837682309811,1.0,0.5881425203252411,0.05914005775520137,0.8062617702448212,0.7820469515284579,0.7578933439195448,0.7344547381644028,0.7037480759770864,0.6737443557250494,0.6454641249161798,0.6256414105939314,0.6258436554524063,0.634304363983003,0.651030418498423,0.6284813517925458,0.5518872105243166,0.5593346173296464,0.5631571992222161,0.5022847046052099,0.4292578532550627,0.3693303508943356,0.3176770615113265,0.2747798340516489,0.24596011904991086,0.2247237849303698,0.20147652228436203,0.18145824555733192,0.1548836292776914,0.13604252607884812,0.12253036511082203,0.11234372825294942,0.10136545091634912,0.09634362675025403,0.08952095808383234
RR3_BRN_GC_G7,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_B1.npy,0,vertical_flip_transform,0.3596040639175096,1.0,0.9115543928299322,0.6163942906098963,0.41803915133926517,0.3861898134529482,0.821008715683547,1,0.9122166730695352,0.8581516733190051,0.6799835593349264,0.862641834170458,0.645080299455563,0.10912821496490432,0.9386770244821093,0.936750548893768,0.9333994971549557,0.9278185601004946,0.9093448007743696,0.8876044439147764,0.862681234961654,0.8350911245395518,0.8168808667994105,0.8057830987887697,0.8022649681377916,0.7453052374484417,0.6207409564567797,0.5789980524860393,0.5586264182288422,0.4843804735709528,0.4042839364951668,0.33827618899226486,0.2806608058170045,0.23185132407565207,0.19681160313102805,0.16936456700175226,0.13336839230994832,0.0893554884770551,0.05436837226953926,0.033880411680719556,0.02267504772094494,0.013819866877348682,0.005999364906550535,0.0028245181957528885,0.002594810379241517
RR3_BRN_FLT_F1,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_C1.npy,1,vertical_flip_transform,0.09414175256442608,1.0,0.5974774789311753,0.2242589808663229,0.850841026517293,0.771604998356258,0.9215754542576633,1,0.9098155973876297,0.8523180841264968,0.3579190151499121,0.9595347112600847,0.8173919570051277,0.41291529502961055,0.8531661958568738,0.8226650903563587,0.7885139605663622,0.7500294417837794,0.6992097621352291,0.6438181119983052,0.5835244529845659,0.5224098271877664,0.48058234852990617,0.4403082739566672,0.3959552449869534,0.3094680307542773,0.17833854568936047,0.2056617781555644,0.22400464405051823,0.21075100761824828,0.18392141088331052,0.15772947306429763,0.13327645718306685,0.11168147443939559,0.09566345683670681,0.082152540809739,0.06923069143718205,0.042724066880984395,0.021427685211540003,0.010064133270703792,0.005878490923901812,0.0030783589726795643,0.0007938668118308837,0.0,0.0
RR3_BRN_FLT_F1,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_D1.npy,1,vertical_flip_transform,0.16627014216993358,1.0,0.7878080669092843,0.5095506738007103,0.802353640933658,0.744221674792336,0.8318659866374674,1,0.9384364195159433,0.8962235185753762,0.4254963098633693,0.66921814630464,0.7746090069101901,0.27369858484250154,0.9646892655367232,0.9580096267522379,0.9480746327907901,0.9337854282798147,0.9042749012202671,0.8691653756008422,0.828324777559266,0.7818104802603711,0.7426753898270022,0.7050770415609735,0.6646214106941051,0.5631908185771786,0.3916294204788614,0.3404544916558172,0.3015942685620434,0.2361079566233335,0.17449373373725693,0.12694996315965995,0.09056875383741547,0.06472437420305983,0.050553859303950746,0.0432610901042147,0.0338265187447538,0.012172246815534764,0.003656427210824776,0.00021393259263048728,0.0,0.0,0.0,0.0,0.0
RR3_BRN_GC_G9,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_A1.npy,0,vertical_flip_transform,0.583943009102792,1.0,0.15383273239384543,0.32501926299511286,0.18115744556754,0.011076918145493136,0.5919549174514032,3,0.2038033038801383,0.6656432299662267,0.5578999006344934,0.2331939713772626,0.4157762290704588,0.20849633941823997,0.022716572504708096,0.03645921297078196,0.05156808257244938,0.07030697966554134,0.08960789603135563,0.11202478846383031,0.13598891036441402,0.15196538393484288,0.19312146052597562,0.23895540152628997,0.29499020762207934,0.3452690999264789,0.3792653743400144,0.5239135346840401,0.6429838968492193,0.670325017034234,0.6614772541576056,0.6521954994044805,0.6437958621450894,0.6367349117796225,0.6333747877546463,0.6314045928248639,0.641973685541206,0.6581382060797746,0.6514862902225238,0.637435413285214,0.6214178895792046,0.6054788240013754,0.5931999637089458,0.5879992422024353,0.5911177644710579
RR3_BRN_GC_G9,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_B1.npy,0,vertical_flip_transform,0.7861892626073705,1.0,0.20147467101930694,0.4074810468292842,0.17192798163986156,0.005053165397809228,0.5615306907739068,2,0.3720706876680753,0.7066318698188516,0.6356323767127914,0.3783883807927346,0.3025797837066281,0.07898833221713675,0.1683145009416196,0.16390812362776558,0.16154558687309778,0.1620377639946612,0.16299846078166905,0.16759358572014993,0.17436310667575777,0.18086036149552548,0.21759457991776787,0.2640255494697839,0.3253850386665799,0.3853319044474074,0.43234277466161875,0.5958478141576734,0.746639670763248,0.7936836675379468,0.7976757633275929,0.799905456331653,0.8005532776989535,0.8005375560296415,0.8015558883887834,0.8023775707829934,0.810586462515549,0.8319924046103323,0.8216488224260868,0.8138646922858698,0.8120949798781749,0.8103125025584766,0.810345218653602,0.8109122849318843,0.8148702594810381
RR3_BRN_GC_G8,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_C1.npy,0,vertical_flip_transform,0.6915041797660302,1.0,0.0013388850577297218,0.5357375706534332,0.1441120471850197,0.007415069505183683,0.09348664422100228,3,0.19487130234344985,0.6050046054651519,0.529930124104792,0.5421419189709906,0.43389880127051733,0.28616511775413395,0.2238112052730697,0.21206299611552104,0.20050284504432977,0.19056685247703536,0.17908884622098098,0.16944080297673436,0.16371863430686961,0.1771767746363329,0.23539603320317554,0.3153883853316745,0.4277227839937519,0.5502311555284176,0.6625622000785018,0.8112471621170875,0.9175869815559458,0.8941914224451535,0.8377339635211746,0.7900655203466955,0.7504777366664903,0.7190191758432423,0.6985557690308521,0.6825841556764731,0.6629140077466854,0.6264984445611584,0.5840832293331581,0.5329804995791109,0.4746136731145668,0.4183047739125451,0.36856967882416986,0.3449356733203589,0.34161676646706585
RR3_BRN_GC_G8,vertical_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_D1.npy,0,vertical_flip_transform,0.6999158829679804,1.0,0.0,0.3979546201552894,0.26751860463440713,0.02405717948480436,0.2744466852009282,3,0.20537200665898325,0.659195578753454,0.4916787128854949,0.5099951503405613,0.3702015128274333,0.34901331486697373,0.3223870056497175,0.28242695490626585,0.2425433373031627,0.2049442568893774,0.16697345245084816,0.13219189872747256,0.10460208606864532,0.09851316064620946,0.13611233223862845,0.18961218016038434,0.2652403126460721,0.3502847387506386,0.4321465199610023,0.6133270209492249,0.761732834947424,0.7964014458888788,0.7873304589393234,0.7769086333158156,0.7665908573504759,0.7572415039248982,0.7510501572829514,0.7449912385871068,0.741331499479172,0.7425185988930123,0.7141564308599537,0.6767199482841211,0.6336733577307931,0.5916343957492448,0.5568068408637271,0.5419458174741228,0.543812375249501
